"","date","state","fips","cases","deaths","state_pop","cases_per_capita","seven_day_avg","seven_day_avg_percapita"
"7396",2020-07-24,"New Jersey",34,180265,15765,8882190,0.0202951074003146,179335.571428571,0.0201904678270304
"7397",2020-07-24,"New Mexico",35,18475,601,2096829,0.00881092354216772,17557.8571428571,0.00837352838159771
"7398",2020-07-24,"New York",36,415163,32278,19453561,0.0213412341318898,412943.857142857,0.0212271602686448
"7399",2020-07-24,"North Carolina",37,109206,1769,10488084,0.0104123880014691,103360.714285714,0.00985506163811372
"7400",2020-07-24,"North Dakota",38,5618,103,762062,0.00737210358212324,5251.57142857143,0.00689126531512059
"7401",2020-07-24,"Ohio",39,81746,3297,11689100,0.00699335278165128,77544.4285714286,0.00663390924634305
"7402",2020-07-24,"Oklahoma",40,29116,484,3956971,0.0073581534967024,26638,0.00673191691321468
"7403",2020-07-24,"Oregon",41,16172,285,4217737,0.00383428364547149,15193.4285714286,0.0036022702628041
"7404",2020-07-24,"Pennsylvania",42,110342,7162,12801989,0.00861912941809277,107412,0.00839025873245165
"7405",2020-07-24,"Rhode Island",44,18224,1002,1059361,0.017202823211351,17987.1428571429,0.0169792382928415
"7406",2020-07-24,"South Carolina",45,78607,1385,5148714,0.0152673075257239,73233.5714285714,0.0142236627298722
"7407",2020-07-24,"South Dakota",46,8200,122,884659,0.00926910821005608,8021.42857142857,0.00906725480826914
"7408",2020-07-24,"Tennessee",47,86667,926,6829174,0.0126907002223109,80308.4285714286,0.0117596108360145
"7409",2020-07-24,"Texas",48,383662,4876,28995881,0.0132316034818877,356526.857142857,0.0122957759808318
"7410",2020-07-24,"Utah",49,37063,277,3205958,0.0115606629905944,35154.2857142857,0.010965298270996
"7411",2020-07-24,"Vermont",50,1385,56,623989,0.00221959040944632,1363.14285714286,0.00218456231943649
"7412",2020-07-24,"Virginia",51,82215,2066,8535519,0.0096321032148133,79223.2857142857,0.00928160147195334
"7413",2020-07-24,"Washington",53,53278,1590,7614893,0.00699655267644601,50594.2857142857,0.00664412299874545
"7414",2020-07-24,"West Virginia",54,5695,103,1792147,0.00317775271782951,5287.28571428571,0.00295025224732442
"7415",2020-07-24,"Wisconsin",55,50895,887,5822434,0.00874118968115396,47877.2857142857,0.00822289882792759
"7416",2020-07-24,"Wyoming",56,2405,25,578759,0.00415544293911628,2242.71428571429,0.0038750400178905
"7417",2020-07-25,"Alabama",1,78130,1456,4903185,0.0159345405078536,72345.7142857143,0.0147548408403343
"7418",2020-07-25,"Alaska",2,2866,18,731545,0.00391773575104744,2588.71428571429,0.00353869452421148
"7419",2020-07-25,"Arizona",4,160055,3288,7278717,0.0219894522619852,151118.428571429,0.0207616848644381
"7420",2020-07-25,"Arkansas",5,37981,399,3017804,0.0125856417447919,35506.4285714286,0.0117656509738302
"7421",2020-07-25,"California",6,453327,8428,39512223,0.0114730826458435,422021,0.0106807708591845
"7422",2020-07-25,"Colorado",8,43847,1795,5758736,0.00761399723828285,41869.1428571429,0.00727054389316386
"7423",2020-07-25,"Connecticut",9,48776,4413,3565287,0.0136808060613353,48293,0.0135453330966062
"7424",2020-07-25,"Delaware",10,14175,579,973764,0.0145569152279197,13854.5714285714,0.0142278533901145
"7425",2020-07-25,"District of Columbia",11,11717,581,705749,0.0166022197693514,11499,0.01629332808123
"7426",2020-07-25,"Florida",12,414503,5776,21477737,0.0192991933926745,380932.714285714,0.0177361662583779
"7427",2020-07-25,"Georgia",13,151262,3421,10617423,0.0142465831868995,140202.571428571,0.0132049529748011
"7428",2020-07-25,"Hawaii",15,1597,25,1415872,0.00112792681824346,1447.14285714286,0.00102208593512892
"7429",2020-07-25,"Idaho",16,17920,150,1787065,0.0100276151119293,16403.8571428571,0.00917921684038193
"7430",2020-07-25,"Illinois",17,171669,7593,12671821,0.0135473031066332,167331.857142857,0.0132050363671375
"7431",2020-07-25,"Indiana",18,63030,2895,6732219,0.00936244052666736,60318.8571428571,0.00895972890110336
"7432",2020-07-25,"Iowa",19,41886,826,3155070,0.0132757751808993,40314.4285714286,0.0127776653359287
"7433",2020-07-25,"Kansas",20,25464,333,2913314,0.00874056143622006,24195.7142857143,0.00830522020136322
"7434",2020-07-25,"Kentucky",21,27395,717,4467673,0.0061318274636483,25319.4285714286,0.00566725196123991
"7435",2020-07-25,"Louisiana",22,103846,3715,4648794,0.0223382666558251,98918.7142857143,0.0212783604276107
"7436",2020-07-25,"Maine",23,3790,119,1344212,0.00281949573430382,3732.57142857143,0.00277677288148851
"7437",2020-07-25,"Maryland",24,83617,3433,6045680,0.0138308676608752,80876.7142857143,0.0133776042208179
"7438",2020-07-25,"Massachusetts",25,115268,8510,6892503,0.0167236778859581,114368,0.016593101228973
"7439",2020-07-25,"Michigan",26,85665,6402,9986857,0.00857777376806336,83854.8571428571,0.0083965212621806
"7440",2020-07-25,"Minnesota",27,50331,1611,5639632,0.00892451847921992,48215.5714285714,0.00854941801673787
"7441",2020-07-25,"Mississippi",28,51097,1480,2976149,0.0171688312648325,46847.8571428571,0.0157410993679608
"7442",2020-07-25,"Missouri",29,42310,1224,6137428,0.00689376722627133,38622.4285714286,0.00629293387579106
"7443",2020-07-25,"Montana",30,3260,46,1068778,0.00305021248566119,2864.42857142857,0.00268009686897426
"7444",2020-07-25,"Nebraska",31,24412,322,1934408,0.0126198816382066,23509.1428571429,0.0121531460049498
"7445",2020-07-25,"Nevada",32,41993,733,3080156,0.0136334003862142,38869.8571428571,0.0126194443212802
"7446",2020-07-25,"New Hampshire",33,6415,409,1359711,0.0047179143214992,6302.42857142857,0.00463512361923127
"7447",2020-07-25,"New Jersey",34,180778,15776,8882190,0.0203528634266999,179619.857142857,0.020222474090608
"7448",2020-07-25,"New Mexico",35,18788,607,2096829,0.00896019656347752,17851,0.00851333132077055
"7449",2020-07-25,"New York",36,415911,32295,19453561,0.021379684675726,413644.571428571,0.021263180115382
"7450",2020-07-25,"North Carolina",37,111282,1801,10488084,0.0106103269195784,105248.571428571,0.0100350618309857
"7451",2020-07-25,"North Dakota",38,5740,103,762062,0.00753219554314478,5370,0.00704667074332535
"7452",2020-07-25,"Ohio",39,83184,3297,11689100,0.0071163733734847,78881.8571428571,0.00674832597401486
"7453",2020-07-25,"Oklahoma",40,30081,496,3956971,0.00760202690391211,27355.8571428571,0.00691333273427001
"7454",2020-07-25,"Oregon",41,16492,286,4217737,0.00391015371513207,15516.4285714286,0.00367885161436775
"7455",2020-07-25,"Pennsylvania",42,111121,7167,12801989,0.00867997933758574,108317.857142857,0.00846101782643753
"7456",2020-07-25,"Rhode Island",44,18224,1002,1059361,0.017202823211351,18048.7142857143,0.0170373595834794
"7457",2020-07-25,"South Carolina",45,80008,1465,5148714,0.0155394143081166,75004.4285714286,0.0145676043709999
"7458",2020-07-25,"South Dakota",46,8305,122,884659,0.0093877980103068,8084.71428571429,0.00913879165386243
"7459",2020-07-25,"Tennessee",47,88459,953,6829174,0.0129531038453552,82300,0.0120512378217336
"7460",2020-07-25,"Texas",48,391609,5002,28995881,0.0135056768925214,365319.714285714,0.0125990210225278
"7461",2020-07-25,"Utah",49,37623,278,3205958,0.0117353377679932,35753.2857142857,0.0111521378989637
"7462",2020-07-25,"Vermont",50,1396,56,623989,0.00223721892533362,1371.42857142857,0.00219784094179316
"7463",2020-07-25,"Virginia",51,83460,2073,8535519,0.00977796429250524,80254.5714285714,0.00940242431990034
"7464",2020-07-25,"Washington",53,53883,1591,7614893,0.0070760022498018,51450.5714285714,0.0067565718163829
"7465",2020-07-25,"West Virginia",54,5821,103,1792147,0.00324805945048035,5415.71428571429,0.00302191409840503
"7466",2020-07-25,"Wisconsin",55,51735,900,5822434,0.00888545924264663,48822.5714285714,0.00838525115588626
"7467",2020-07-25,"Wyoming",56,2446,25,578759,0.00422628417009498,2291,0.00395846976029746
"7468",2020-07-26,"Alabama",1,79294,1473,4903185,0.0161719372203986,74100.4285714286,0.015112713179582
"7469",2020-07-26,"Alaska",2,3100,18,731545,0.0042376067090883,2706.57142857143,0.0036998016917229
"7470",2020-07-26,"Arizona",4,162041,3313,7278717,0.022262302545902,153746.571428571,0.0211227571326886
"7471",2020-07-26,"Arkansas",5,38623,401,3017804,0.0127983792187962,36277.1428571429,0.012021040086481
"7472",2020-07-26,"California",6,459338,8451,39512223,0.0116252127854209,431717.857142857,0.0109261849717455
"7473",2020-07-26,"Colorado",8,44364,1795,5758736,0.00770377388371337,42466.5714285714,0.00737428689708496
"7474",2020-07-26,"Connecticut",9,48776,4413,3565287,0.0136808060613353,48419.1428571429,0.0135807139389179
"7475",2020-07-26,"Delaware",10,14290,579,973764,0.0146750136583402,13964.7142857143,0.0143409638122936
"7476",2020-07-26,"District of Columbia",11,11780,581,705749,0.0166914866333498,11573.1428571429,0.0163983836422621
"7477",2020-07-26,"Florida",12,423847,5853,21477737,0.0197342485383819,391476.714285714,0.0182270932121813
"7478",2020-07-26,"Georgia",13,153476,3424,10617423,0.0144551083629238,143442.857142857,0.0135101386789296
"7479",2020-07-26,"Hawaii",15,1660,25,1415872,0.00117242236586358,1490.14285714286,0.00105245591207599
"7480",2020-07-26,"Idaho",16,18262,150,1787065,0.010218990355695,16875.5714285714,0.00944317718078046
"7481",2020-07-26,"Illinois",17,173079,7595,12671821,0.0136585736177934,168731.142857143,0.0133154613576962
"7482",2020-07-26,"Indiana",18,63881,2903,6732219,0.0094888475850236,61164,0.00908526594277459
"7483",2020-07-26,"Iowa",19,42357,829,3155070,0.0134250587150206,40820.7142857143,0.0129381326834949
"7484",2020-07-26,"Kansas",20,25649,335,2913314,0.00880406300179109,24651.4285714286,0.00846164490728722
"7485",2020-07-26,"Kentucky",21,27682,718,4467673,0.00619606672198256,25902.5714285714,0.00579777692516248
"7486",2020-07-26,"Louisiana",22,107686,3763,4648794,0.0231642873398993,101185.857142857,0.0217660445145251
"7487",2020-07-26,"Maine",23,3814,119,1344212,0.0028373500608535,3750.71428571429,0.00279026990215404
"7488",2020-07-26,"Maryland",24,84306,3440,6045680,0.0139448333355388,81677.8571428571,0.0135101191500141
"7489",2020-07-26,"Massachusetts",25,115637,8529,6892503,0.016777214315322,114668.428571429,0.0166366889606618
"7490",2020-07-26,"Michigan",26,86750,6402,9986857,0.00868641655728123,84542.7142857143,0.00846539750050634
"7491",2020-07-26,"Minnesota",27,51193,1614,5639632,0.00907736533163866,48922.5714285714,0.0086747808063667
"7492",2020-07-26,"Mississippi",28,52304,1495,2976149,0.0175743889166839,48228.7142857143,0.0162050738339089
"7493",2020-07-26,"Missouri",29,43477,1231,6137428,0.00708391202308198,39811.4285714286,0.00648666323603773
"7494",2020-07-26,"Montana",30,3342,46,1068778,0.00312693562180359,2980,0.00278823104517496
"7495",2020-07-26,"Nebraska",31,24618,322,1934408,0.0127263741671871,23792.1428571429,0.0122994439937918
"7496",2020-07-26,"Nevada",32,42919,734,3080156,0.0139340345099404,39883.1428571429,0.0129484165273262
"7497",2020-07-26,"New Hampshire",33,6436,409,1359711,0.0047333587799172,6335.71428571429,0.00465960361114552
"7498",2020-07-26,"New Jersey",34,181283,15787,8882190,0.0204097187743113,179980.714285714,0.020263101136737
"7499",2020-07-26,"New Mexico",35,19053,614,2096829,0.00908657787544907,18148.4285714286,0.00865517816256289
"7500",2020-07-26,"New York",36,416443,32305,19453561,0.0214070318539624,414348.571428571,0.021299368862522
"7501",2020-07-26,"North Carolina",37,112802,1807,10488084,0.0107552532950728,107100.142857143,0.0102116023152697
"7502",2020-07-26,"North Dakota",38,5880,103,762062,0.00771590762956295,5492.42857142857,0.00720732508828491
"7503",2020-07-26,"Ohio",39,84073,3307,11689100,0.00719242713297003,80187.7142857143,0.00686004177273822
"7504",2020-07-26,"Oklahoma",40,31285,496,3956971,0.00790630004617168,28215.8571428571,0.00713067069302685
"7505",2020-07-26,"Oregon",41,16764,291,4217737,0.00397464327434356,15827.5714285714,0.00375262170888593
"7506",2020-07-26,"Pennsylvania",42,111773,7170,12801989,0.00873090892360554,109230.571428571,0.00853231255147707
"7507",2020-07-26,"Rhode Island",44,18224,1002,1059361,0.017202823211351,18110.2857142857,0.0170954808741172
"7508",2020-07-26,"South Carolina",45,81199,1491,5148714,0.0157707342066388,76606.2857142857,0.0148787222817748
"7509",2020-07-26,"South Dakota",46,8395,123,884659,0.00948953212480741,8154.57142857143,0.00921775670464148
"7510",2020-07-26,"Tennessee",47,91330,955,6829174,0.0133735060784804,84464.2857142857,0.0123681554627669
"7511",2020-07-26,"Texas",48,395738,5090,28995881,0.0136480764285107,373562.857142857,0.0128833077064586
"7512",2020-07-26,"Utah",49,37973,278,3205958,0.0118445095038675,36304.1428571429,0.0113239608432621
"7513",2020-07-26,"Vermont",50,1400,56,623989,0.00224362929474718,1378.57142857143,0.00220928803003166
"7514",2020-07-26,"Virginia",51,84418,2076,8535519,0.00989020116995815,81271.7142857143,0.00952159022617304
"7515",2020-07-26,"Washington",53,54421,1595,7614893,0.00714665327536447,52282,0.00686575635402887
"7516",2020-07-26,"West Virginia",54,5960,103,1792147,0.00332562005237294,5546.85714285714,0.00309509049361305
"7517",2020-07-26,"Wisconsin",55,52685,901,5822434,0.00904862124671572,49784.2857142857,0.00855042508241153
"7518",2020-07-26,"Wyoming",56,2475,25,578759,0.00427639138225064,2340.85714285714,0.00404461467183602
"7519",2020-07-27,"Alabama",1,81115,1491,4903185,0.0165433284691481,75846.7142857143,0.0154688665195611
"7520",2020-07-27,"Alaska",2,3204,19,731545,0.00437977157932868,2819.71428571429,0.00385446457253386
"7521",2020-07-27,"Arizona",4,163918,3320,7278717,0.0225201776631788,156403.428571429,0.0214877743662006
"7522",2020-07-27,"Arkansas",5,39447,408,3017804,0.0130714254471132,37065.7142857143,0.0122823464630951
"7523",2020-07-27,"California",6,467103,8544,39512223,0.0118217342517023,441276.142857143,0.0111680920321072
"7524",2020-07-27,"Colorado",8,44723,1800,5758736,0.00776611395278408,43048.5714285714,0.00747535074165085
"7525",2020-07-27,"Connecticut",9,48983,4418,3565287,0.0137388659033621,48551.7142857143,0.0136178978819137
"7526",2020-07-27,"Delaware",10,14406,579,973764,0.0147941390316339,14076.4285714286,0.014455688001845
"7527",2020-07-27,"District of Columbia",11,11858,582,705749,0.0168020075125859,11647.2857142857,0.0165034392032943
"7528",2020-07-27,"Florida",12,432739,5930,21477737,0.0201482586363731,401812.857142857,0.0187083423706537
"7529",2020-07-27,"Georgia",13,155907,3435,10617423,0.0146840716433733,146745.571428571,0.0138212042063852
"7530",2020-07-27,"Hawaii",15,1688,25,1415872,0.00119219816480586,1535.42857142857,0.00108444023995712
"7531",2020-07-27,"Idaho",16,18836,159,1787065,0.0105401874022489,17369.2857142857,0.00971944820937443
"7532",2020-07-27,"Illinois",17,174442,7619,12671821,0.0137661351119149,170144,0.0134269573410167
"7533",2020-07-27,"Indiana",18,64417,2906,6732219,0.00956846472166161,61994,0.00920855367301628
"7534",2020-07-27,"Iowa",19,42696,836,3155070,0.0135325048255665,41299.7142857143,0.013089951819045
"7535",2020-07-27,"Kansas",20,26439,338,2913314,0.00907523184936468,25065,0.00860360400561011
"7536",2020-07-27,"Kentucky",21,28250,726,4467673,0.00632320225764061,26512.8571428571,0.00593437727937052
"7537",2020-07-27,"Louisiana",22,110029,3786,4648794,0.0236682890229165,103332.571428571,0.0222278232652536
"7538",2020-07-27,"Maine",23,3832,119,1344212,0.00285074080576576,3768,0.00280312926829994
"7539",2020-07-27,"Maryland",24,85436,3447,6045680,0.0141317436582816,82561.4285714286,0.0136562683720324
"7540",2020-07-27,"Massachusetts",25,115926,8536,6892503,0.0168191439307317,114973.714285714,0.0166809813917693
"7541",2020-07-27,"Michigan",26,87329,6407,9986857,0.00874439275539842,85234.5714285714,0.00853467426524395
"7542",2020-07-27,"Minnesota",27,51843,1616,5639632,0.00919262107882216,49593.4285714286,0.00879373486983345
"7543",2020-07-27,"Mississippi",28,52957,1501,2976149,0.0177937999743964,49524.1428571429,0.0166403438998326
"7544",2020-07-27,"Missouri",29,44813,1245,6137428,0.00730159278446932,41064.1428571429,0.00669077386441729
"7545",2020-07-27,"Montana",30,3406,47,1068778,0.00318681709391473,3089.42857142857,0.00289061766936499
"7546",2020-07-27,"Nebraska",31,24899,322,1934408,0.0128716382479808,24085.2857142857,0.0124509853734505
"7547",2020-07-27,"Nevada",32,43880,739,3080156,0.0142460316944986,40893.8571428571,0.0132765538962498
"7548",2020-07-27,"New Hampshire",33,6441,409,1359711,0.00473703603192149,6363.14285714286,0.0046797759649976
"7549",2020-07-27,"New Jersey",34,181732,15804,8882190,0.0204602693705043,180380,0.0203080546576914
"7550",2020-07-27,"New Mexico",35,19502,619,2096829,0.00930071073988389,18475.1428571429,0.00881099167225504
"7551",2020-07-27,"New York",36,417056,32322,19453561,0.0214385427942987,415066,0.021336247898264
"7552",2020-07-27,"North Carolina",37,114612,1815,10488084,0.0109278300974706,109019.571428571,0.0103946127270311
"7553",2020-07-27,"North Dakota",38,5990,103,762062,0.00786025284032008,5615.28571428571,0.00736854181718248
"7554",2020-07-27,"Ohio",39,85177,3344,11689100,0.00728687409638039,81474.7142857143,0.00697014434693127
"7555",2020-07-27,"Oklahoma",40,32529,495,3956971,0.00822068193069901,29229.5714285714,0.00738685510421265
"7556",2020-07-27,"Oregon",41,17122,289,4217737,0.00405952291477634,16144,0.00382764501437619
"7557",2020-07-27,"Pennsylvania",42,112995,7174,12801989,0.00882636284096167,110158.714285714,0.00860481244638738
"7558",2020-07-27,"Rhode Island",44,18515,1004,1059361,0.0174775171070107,18197.5714285714,0.0171778755575969
"7559",2020-07-27,"South Carolina",45,82417,1506,5148714,0.0160072981330872,78173.7142857143,0.0151831533632892
"7560",2020-07-27,"South Dakota",46,8444,123,884659,0.00954492069825775,8226.14285714286,0.00929865954807768
"7561",2020-07-27,"Tennessee",47,93869,965,6829174,0.0137452933546575,86739.2857142857,0.0127012850623349
"7562",2020-07-27,"Texas",48,402295,6292,28995881,0.0138742119958349,381651.857142857,0.0131622783643945
"7563",2020-07-27,"Utah",49,38439,285,3205958,0.0119898638722029,36863.1428571429,0.0114983237014156
"7564",2020-07-27,"Vermont",50,1402,56,623989,0.00224683447945396,1384.57142857143,0.00221890358415201
"7565",2020-07-27,"Virginia",51,85923,2080,8535519,0.0100665231956018,82368.8571428571,0.0096501287318155
"7566",2020-07-27,"Washington",53,55547,1610,7614893,0.00729452140693244,53081.7142857143,0.00697077612065124
"7567",2020-07-27,"West Virginia",54,6054,106,1792147,0.00337807110689023,5677.14285714286,0.0031677886117282
"7568",2020-07-27,"Wisconsin",55,53323,905,5822434,0.00915819741365896,50722.7142857143,0.00871159969966414
"7569",2020-07-27,"Wyoming",56,2520,25,578759,0.00435414395283702,2388.42857142857,0.0041268102464559
"7570",2020-07-28,"Alabama",1,82366,1491,4903185,0.0167984687504143,77562.1428571429,0.0158187265740825
"7571",2020-07-28,"Alaska",2,3348,20,731545,0.00457661524581536,2937.57142857143,0.00401557174004529
"7572",2020-07-28,"Arizona",4,165994,3424,7278717,0.0228053927635873,158869.714285714,0.0218266095914588
"7573",2020-07-28,"Arkansas",5,40181,428,3017804,0.0133146486650558,37855.1428571429,0.0125439368683794
"7574",2020-07-28,"California",6,474951,8716,39512223,0.0120203563337856,450502.571428571,0.0114016002447792
"7575",2020-07-28,"Colorado",8,45420,1809,5758736,0.0078871474573587,43658.2857142857,0.00758122715024368
"7576",2020-07-28,"Connecticut",9,49077,4423,3565287,0.0137652312422534,48691.8571428571,0.0136572054768262
"7577",2020-07-28,"Delaware",10,14476,580,973764,0.0148660250327595,14180.7142857143,0.0145627834729095
"7578",2020-07-28,"District of Columbia",11,11945,583,705749,0.0169252808009646,11721.2857142857,0.0166082923451336
"7579",2020-07-28,"Florida",12,441969,6116,21477737,0.0205780059603114,412119,0.0191881947339238
"7580",2020-07-28,"Georgia",13,160038,3488,10617423,0.0150731491059554,150198.857142857,0.0141464512756869
"7581",2020-07-28,"Hawaii",15,1734,25,1415872,0.00122468697735389,1583.71428571429,0.00111854340343921
"7582",2020-07-28,"Idaho",16,19318,168,1787065,0.0108099033890765,17857.7142857143,0.00999276147522014
"7583",2020-07-28,"Illinois",17,175588,7645,12671821,0.0138565719954535,171580.285714286,0.0135403021960526
"7584",2020-07-28,"Indiana",18,65258,2924,6732219,0.00969338638567759,62838.8571428571,0.00933404827484922
"7585",2020-07-28,"Iowa",19,42928,839,3155070,0.013606037267002,41757.8571428571,0.0132351602794414
"7586",2020-07-28,"Kansas",20,26494,344,2913314,0.00909411069318309,25477.5714285714,0.0087452198522272
"7587",2020-07-28,"Kentucky",21,28876,735,4467673,0.00646331994306656,27118.2857142857,0.00606989045847485
"7588",2020-07-28,"Louisiana",22,111150,3812,4648794,0.0239094268319913,105397.857142857,0.022672085952369
"7589",2020-07-28,"Maine",23,3838,121,1344212,0.00285520438740318,3784.42857142857,0.00281535097992621
"7590",2020-07-28,"Maryland",24,86091,3458,6045680,0.0142400854825264,83415.7142857143,0.0137975735212109
"7591",2020-07-28,"Massachusetts",25,116182,8551,6892503,0.0168562857353852,115280.714285714,0.0167255225403187
"7592",2020-07-28,"Michigan",26,88025,6426,9986857,0.0088140843510626,85926.1428571429,0.00860392242095214
"7593",2020-07-28,"Minnesota",27,52321,1620,5639632,0.00927737838213557,50282.5714285714,0.00891593129278141
"7594",2020-07-28,"Mississippi",28,54299,1543,2976149,0.0182447182583937,50777.7142857143,0.0170615497697576
"7595",2020-07-28,"Missouri",29,46225,1263,6137428,0.0075316565831811,42346.5714285714,0.00689972598107406
"7596",2020-07-28,"Montana",30,3491,52,1068778,0.00326634717406234,3196.57142857143,0.00299086566955105
"7597",2020-07-28,"Nebraska",31,25140,326,1934408,0.0129962241678074,24363.8571428571,0.0125949939944712
"7598",2020-07-28,"Nevada",32,44991,760,3080156,0.0146067277111938,41949,0.013619115395454
"7599",2020-07-28,"New Hampshire",33,6500,409,1359711,0.00478042760557207,6397.14285714286,0.00470478127862675
"7600",2020-07-28,"New Jersey",34,182215,15825,8882190,0.0205146478514871,180806.428571429,0.0203560640530577
"7601",2020-07-28,"New Mexico",35,19791,626,2096829,0.00943853790652457,18800,0.00896591949081208
"7602",2020-07-28,"New York",36,417591,32333,19453561,0.0214660441859462,415737.714285714,0.0213707770153605
"7603",2020-07-28,"North Carolina",37,116300,1847,10488084,0.011088774651309,110912.857142857,0.0105751305141013
"7604",2020-07-28,"North Dakota",38,6145,104,762062,0.00806364836456876,5748.71428571429,0.00754363068321775
"7605",2020-07-28,"Ohio",39,86497,3382,11689100,0.00739979981350147,82800.7142857143,0.00708358336276653
"7606",2020-07-28,"Oklahoma",40,33757,509,3956971,0.00853102031831924,30291.1428571429,0.0076551339034688
"7607",2020-07-28,"Oregon",41,17419,305,4217737,0.00412993982318006,16452.8571428571,0.00390087317982538
"7608",2020-07-28,"Pennsylvania",42,114129,7197,12801989,0.00891494282646236,111111.428571429,0.00867923168590666
"7609",2020-07-28,"Rhode Island",44,18725,1005,1059361,0.0176757498152188,18303.1428571429,0.0172775313204308
"7610",2020-07-28,"South Carolina",45,84109,1565,5148714,0.0163359238831289,79712.5714285714,0.0154820352089029
"7611",2020-07-28,"South Dakota",46,8492,123,884659,0.00959917889265808,8293.71428571429,0.00937504087531386
"7612",2020-07-28,"Tennessee",47,96318,988,6829174,0.0141039018774452,89066.7142857143,0.0130420918087186
"7613",2020-07-28,"Texas",48,412849,6518,28995881,0.0142381947284168,389831.142857143,0.0134443627650818
"7614",2020-07-28,"Utah",49,38877,290,3205958,0.0121264845016685,37404.2857142857,0.0116671165730448
"7615",2020-07-28,"Vermont",50,1405,56,623989,0.00225164225651414,1390.14285714286,0.00222783231297804
"7616",2020-07-28,"Virginia",51,86839,2093,8535519,0.0101738394583856,83456.1428571429,0.00977751239932134
"7617",2020-07-28,"Washington",53,56575,1632,7614893,0.00742952002083286,53914.4285714286,0.00708012950036574
"7618",2020-07-28,"West Virginia",54,6173,111,1792147,0.00344447190994935,5816.28571428571,0.0032454289264696
"7619",2020-07-28,"Wisconsin",55,54114,916,5822434,0.00929405125073122,51611.4285714286,0.0088642359142978
"7620",2020-07-28,"Wyoming",56,2589,26,578759,0.00447336456106946,2438.57142857143,0.00421344882510929
"7621",2020-07-29,"Alabama",1,83782,1538,4903185,0.0170872606275309,79272,0.0161674503409518
"7622",2020-07-29,"Alaska",2,3440,20,731545,0.00470237647718186,3055.14285714286,0.00417628834472638
"7623",2020-07-29,"Arizona",4,168361,3470,7278717,0.023130587437319,161398.571428571,0.0221740413081827
"7624",2020-07-29,"Arkansas",5,40968,434,3017804,0.0135754343224411,38672.5714285714,0.012814805543558
"7625",2020-07-29,"California",6,486039,8884,39512223,0.0123009783580134,459575.571428571,0.0116312253914079
"7626",2020-07-29,"Colorado",8,45885,1826,5758736,0.00796789434348093,44249.4285714286,0.00768387864479785
"7627",2020-07-29,"Connecticut",9,49540,4425,3565287,0.0138950945604099,48880,0.013709976223513
"7628",2020-07-29,"Delaware",10,14602,581,973764,0.0149954198347854,14296.4285714286,0.0146816154339538
"7629",2020-07-29,"District of Columbia",11,11999,584,705749,0.0170017952558204,11788.4285714286,0.0167034293657215
"7630",2020-07-29,"Florida",12,451415,6332,21477737,0.0210178102097069,422376.714285714,0.0196657922706528
"7631",2020-07-29,"Georgia",13,163547,3566,10617423,0.0154036436148395,153688.428571429,0.0144751159082038
"7632",2020-07-29,"Hawaii",15,1842,25,1415872,0.00130096505898838,1645,0.00116182818785879
"7633",2020-07-29,"Idaho",16,19810,176,1787065,0.0110852151432656,18345.5714285714,0.0102657549829309
"7634",2020-07-29,"Illinois",17,176967,7661,12671821,0.0139653961336733,172983.857142857,0.0136510653948519
"7635",2020-07-29,"Indiana",18,65918,2932,6732219,0.00979142241213484,63666.2857142857,0.00945695404654628
"7636",2020-07-29,"Iowa",19,43623,854,3155070,0.01382631764113,42245.7142857143,0.0133897866880019
"7637",2020-07-29,"Kansas",20,27177,349,2913314,0.00932855160823722,25877.7142857143,0.00888256957050091
"7638",2020-07-29,"Kentucky",21,29479,746,4467673,0.00659828953461903,27734,0.00620770589073999
"7639",2020-07-29,"Louisiana",22,112887,3883,4648794,0.024283072125803,107315.142857143,0.023084512425619
"7640",2020-07-29,"Maine",23,3866,121,1344212,0.00287603443504447,3804.85714285714,0.00283054841264409
"7641",2020-07-29,"Maryland",24,86846,3478,6045680,0.014364968043297,84288.2857142857,0.0139419032622113
"7642",2020-07-29,"Massachusetts",25,116684,8580,6892503,0.0169291184929481,115618.428571429,0.0167745198763684
"7643",2020-07-29,"Michigan",26,89026,6426,9986857,0.00891431608563135,86659.7142857143,0.0086773761039849
"7644",2020-07-29,"Minnesota",27,52987,1629,5639632,0.00939547119386513,50994.8571428571,0.00904223132694778
"7645",2020-07-29,"Mississippi",28,55804,1563,2976149,0.0187504053056483,52025.2857142857,0.0174807396115872
"7646",2020-07-29,"Missouri",29,47683,1269,6137428,0.00776921537816818,43665,0.00711454374698978
"7647",2020-07-29,"Montana",30,3695,54,1068778,0.0034572193664166,3318.71428571429,0.00310514838976316
"7648",2020-07-29,"Nebraska",31,25448,331,1934408,0.0131554460072539,24644.1428571429,0.0127398888223905
"7649",2020-07-29,"Nevada",32,45937,782,3080156,0.0149138550125383,42974.4285714286,0.0139520298879111
"7650",2020-07-29,"New Hampshire",33,6513,411,1359711,0.00478998846078321,6428.28571428571,0.0047276853053963
"7651",2020-07-29,"New Jersey",34,182475,15798,8882190,0.0205439199116434,181222.142857143,0.0204028671822088
"7652",2020-07-29,"New Mexico",35,20136,632,2096829,0.00960307206739319,19129.7142857143,0.00912316373233787
"7653",2020-07-29,"New York",36,418302,32342,19453561,0.0215025927643787,416410.142857143,0.0214053428499359
